Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,School
12.0,Mekai Johnson,G,11,0,5.4,0.7,1.4,0.533,0.2,0.8,0.222,0.5,0.5,1.0,0.6,0.0,0.0,,0.5,0.1,0.5,0.2,0.3,0.0,0.2,0.5,1.6,,Saint Joseph's
13.0,Will Lange,G,4,0,3.8,0.3,0.8,0.333,0.0,0.3,0.0,0.3,0.5,0.5,0.333,0.5,0.5,1.0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.3,1.0,,Saint Joseph's
14.0,Billy Rayer,G,4,0,2.5,0.3,0.8,0.333,0.3,0.8,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.8,,Saint Joseph's
15.0,Kevin Kearney,F,12,0,4.5,0.3,1.2,0.214,0.0,0.5,0.0,0.3,0.7,0.375,0.214,0.1,0.2,0.5,0.8,0.3,1.2,0.2,0.1,0.3,0.3,0.4,0.6,,Saint Joseph's
,Team Totals,,26,26,201.0,25.7,60.5,0.424,8.3,27.3,0.304,17.3,33.2,0.523,0.493,13.8,18.5,0.747,12.3,26.9,39.2,15.7,5.7,5.0,12.3,14.2,73.5,,Saint Joseph's
1.0,Robbie Avila,C,26,26,26.0,4.0,7.9,0.505,1.8,4.5,0.414,2.2,3.5,0.622,0.621,2.9,3.7,0.781,0.7,3.8,4.5,4.3,0.7,0.4,1.7,1.6,12.7,,Saint Louis
2.0,Trey Green,G,25,22,23.8,4.0,8.2,0.485,3.1,6.6,0.467,0.9,1.6,0.564,0.674,0.7,0.9,0.818,0.7,2.5,3.2,1.7,0.9,0.0,0.7,1.3,11.7,,Saint Louis
3.0,Dion Brown,G,26,26,23.7,4.7,7.6,0.616,0.5,1.6,0.333,4.2,6.0,0.692,0.652,1.2,1.7,0.727,1.5,4.2,5.7,1.8,0.9,0.3,1.8,2.8,11.2,,Saint Louis
4.0,Amari McCottry,G,25,23,22.9,4.0,7.6,0.526,0.6,1.9,0.319,3.4,5.7,0.594,0.566,2.0,3.4,0.593,1.0,4.5,5.5,3.0,1.3,0.5,2.4,2.2,10.6,,Saint Louis
5.0,Quentin Jones,G,26,25,26.2,3.5,7.2,0.479,1.0,2.6,0.397,2.4,4.6,0.525,0.551,2.1,2.6,0.806,0.8,3.4,4.2,3.0,0.9,0.9,2.0,2.6,10.0,,Saint Louis
6.0,Ishan Sharma,G,26,2,21.6,3.0,6.5,0.453,2.5,5.7,0.436,0.5,0.8,0.571,0.644,1.2,1.5,0.842,0.3,2.4,2.7,1.5,0.7,0.0,0.5,1.4,9.7,,Saint Louis
7.0,Kellen Thames,G,24,1,16.9,3.8,5.8,0.667,0.0,0.2,0.2,3.8,5.5,0.684,0.67,1.6,2.4,0.667,1.5,3.4,4.9,2.0,1.3,0.2,1.2,1.5,9.3,,Saint Louis
8.0,Brady Dunlap,F,25,2,17.4,2.2,4.8,0.45,1.6,3.4,0.464,0.6,1.4,0.417,0.613,1.8,2.2,0.818,0.5,1.8,2.3,0.9,0.3,0.0,0.9,1.7,7.7,,Saint Louis
9.0,Paul Otieno,F,26,3,15.3,2.0,3.5,0.582,0.1,0.1,0.667,2.0,3.4,0.58,0.593,1.5,2.0,0.736,1.7,2.3,4.0,0.8,0.4,0.8,0.6,2.0,5.7,,Saint Louis
10.0,Jax Kerr,F,15,0,6.9,1.2,3.1,0.383,0.3,1.7,0.2,0.9,1.5,0.591,0.436,0.4,0.6,0.667,0.7,1.4,2.1,0.3,0.3,0.4,0.4,1.2,3.1,,Saint Louis
11.0,Cam Hutson,G,16,0,5.4,0.5,1.4,0.348,0.1,0.8,0.083,0.4,0.7,0.636,0.37,0.5,0.7,0.727,0.4,0.6,1.0,0.2,0.1,0.1,0.8,1.0,1.6,,Saint Louis
12.0,Isaac Holmes,G,12,0,3.0,0.3,0.9,0.364,0.2,0.7,0.25,0.2,0.3,0.667,0.455,0.1,0.2,0.5,0.3,0.5,0.8,0.3,0.1,0.1,0.0,0.3,0.9,,Saint Louis
13.0,Jaden Schertz,G,11,0,3.1,0.3,0.6,0.429,0.0,0.1,0.0,0.3,0.5,0.5,0.429,0.2,0.4,0.5,0.1,0.5,0.5,0.1,0.1,0.0,0.2,0.1,0.7,,Saint Louis
,Team Totals,,26,26,200.0,31.7,61.3,0.517,11.4,27.9,0.408,20.3,33.4,0.608,0.61,15.4,20.9,0.737,10.8,31.1,41.9,19.1,7.5,3.4,12.4,18.4,90.2,,Saint Louis
1.0,Paulius Murauskas,F,28,28,32.1,6.3,12.8,0.49,1.1,3.2,0.344,5.2,9.6,0.539,0.533,5.4,6.5,0.83,1.9,5.5,7.4,2.2,0.7,0.5,1.8,2.6,19.1,,Saint Mary's (CA)
2.0,Mikey Lewis,G,28,28,25.8,4.3,11.1,0.386,1.9,5.1,0.361,2.4,6.0,0.407,0.469,2.6,2.9,0.878,0.3,2.4,2.7,2.0,0.6,0.2,1.3,1.3,13.0,,Saint Mary's (CA)
3.0,Joshua Dent,G,28,28,35.9,4.2,8.9,0.468,1.6,4.4,0.369,2.6,4.6,0.563,0.558,3.0,3.2,0.922,0.3,2.4,2.6,5.8,1.6,0.1,2.3,1.8,12.9,,Saint Mary's (CA)
4.0,Andrew McKeever,C,28,10,23.4,3.4,6.6,0.514,0.0,0.0,,3.4,6.6,0.514,0.514,1.9,2.9,0.667,3.6,5.6,9.3,1.9,0.6,0.9,1.8,2.1,8.7,,Saint Mary's (CA)
5.0,Dillan Shaw,G,28,17,26.8,2.8,6.2,0.445,1.6,3.7,0.423,1.2,2.5,0.478,0.572,0.8,1.1,0.719,1.3,3.7,5.0,1.5,0.8,0.6,0.9,2.3,7.9,,Saint Mary's (CA)
6.0,Liam Campbell,G,28,0,15.7,1.6,3.3,0.484,0.8,1.7,0.489,0.8,1.6,0.478,0.608,1.1,1.3,0.833,0.3,1.7,2.0,0.5,0.4,0.0,0.5,0.9,5.1,,Saint Mary's (CA)
7.0,Harry Wessels,C,27,18,16.4,1.8,3.3,0.539,0.0,0.0,,1.8,3.3,0.539,0.539,1.4,2.1,0.684,2.3,2.8,5.1,0.5,0.4,1.0,0.7,2.3,5.0,,Saint Mary's (CA)
8.0,Tony Duckett,G,20,0,7.1,1.0,2.4,0.417,0.2,0.7,0.308,0.8,1.8,0.457,0.458,1.2,1.3,0.92,0.1,0.4,0.5,0.5,0.3,0.3,0.4,1.0,3.4,,Saint Mary's (CA)
9.0,Rory Hawke,G,27,4,10.7,0.9,1.7,0.489,0.1,0.6,0.2,0.7,1.2,0.625,0.521,0.5,0.6,0.813,0.2,0.9,1.0,0.3,0.2,0.0,0.5,1.0,2.3,,Saint Mary's (CA)
10.0,Mantas Juzenas,G,21,0,5.8,0.6,1.4,0.433,0.5,1.1,0.458,0.1,0.3,0.333,0.617,0.1,0.3,0.429,0.3,1.1,1.5,0.3,0.1,0.0,0.3,0.5,1.9,,Saint Mary's (CA)
11.0,Kevin Gad,F,7,7,10.1,0.6,1.6,0.364,0.3,0.9,0.333,0.3,0.7,0.4,0.455,0.0,0.0,,0.6,0.7,1.3,0.7,0.1,0.0,0.1,0.9,1.4,,Saint Mary's (CA)
12.0,Cade Bennett,G,8,0,4.6,0.3,0.6,0.4,0.3,0.6,0.4,0.0,0.0,,0.6,0.3,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.1,0.5,1.0,,Saint Mary's (CA)
13.0,Oliver Faubert,F,10,0,2.1,0.1,0.3,0.333,0.0,0.0,,0.1,0.3,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.2,,Saint Mary's (CA)
,Team Totals,,28,28,200.0,26.5,57.3,0.462,7.8,20.4,0.381,18.7,36.9,0.507,0.53,17.6,21.9,0.806,12.0,28.0,40.0,15.6,5.7,3.5,10.9,15.8,78.3,,Saint Mary's (CA)
1.0,Brent Bland,G,24,24,33.0,4.2,10.6,0.398,2.8,7.4,0.371,1.5,3.2,0.461,0.528,3.1,4.0,0.789,1.3,3.4,4.7,1.6,2.3,0.3,1.0,2.7,14.3,,Saint Peter's
2.0,Bryce Eaton,G,24,19,26.5,3.5,9.9,0.357,1.5,5.0,0.303,2.0,5.0,0.412,0.433,2.0,2.4,0.845,0.7,2.4,3.1,3.9,1.0,0.1,2.1,1.4,10.6,,Saint Peter's
3.0,TJ Robinson,G,24,5,19.3,2.7,7.3,0.368,0.4,1.8,0.233,2.3,5.5,0.412,0.397,3.9,5.0,0.777,0.5,1.4,1.9,2.6,0.9,0.0,1.8,1.8,9.7,,Saint Peter's
4.0,Zaakir Williamson,F,22,19,23.5,3.5,7.0,0.49,0.1,0.5,0.25,3.3,6.5,0.51,0.5,1.9,2.4,0.808,2.3,2.9,5.2,1.0,0.9,0.8,1.4,2.9,9.0,,Saint Peter's
5.0,Jahki Gupton,F,24,13,24.2,3.0,6.8,0.444,0.5,1.8,0.25,2.5,4.9,0.517,0.478,1.5,2.2,0.66,1.6,3.3,4.9,0.7,1.1,0.8,1.7,3.1,7.9,,Saint Peter's
6.0,Lucas Scroggins,F,23,13,16.9,2.3,3.7,0.643,0.0,0.0,,2.3,3.7,0.643,0.643,0.8,1.7,0.487,2.8,2.2,5.0,0.3,0.5,1.0,0.3,2.6,5.5,,Saint Peter's
7.0,Adetokunbo Bakare,G,21,3,11.2,1.4,4.0,0.349,1.0,2.9,0.333,0.4,1.1,0.391,0.47,0.8,1.0,0.81,0.5,0.9,1.4,0.5,0.7,0.1,0.5,0.6,4.5,,Saint Peter's
8.0,Eric Morgan Jr.,G,21,0,11.2,1.3,3.7,0.364,0.8,2.0,0.39,0.6,1.7,0.333,0.468,0.6,0.8,0.765,0.2,0.5,0.7,0.7,0.3,0.0,0.3,1.1,4.0,,Saint Peter's
9.0,Elijah Perkins,G,17,15,25.4,1.4,4.2,0.338,0.0,0.5,0.0,1.4,3.6,0.387,0.338,0.9,1.8,0.533,1.2,1.9,3.1,1.9,1.1,0.3,0.8,1.9,3.8,,Saint Peter's
10.0,J'Quan Ewing,F,9,5,16.2,1.4,2.6,0.565,0.0,0.0,,1.4,2.6,0.565,0.565,0.7,0.8,0.857,1.6,2.4,4.0,0.3,0.7,0.3,0.3,2.8,3.6,,Saint Peter's
11.0,Shaedon Simpson,G,17,4,11.5,0.9,2.7,0.326,0.6,1.9,0.313,0.3,0.8,0.357,0.435,0.9,1.1,0.842,0.6,1.1,1.7,0.3,0.5,0.1,0.5,1.3,3.3,,Saint Peter's
12.0,Bol Agu,F,20,0,10.1,1.1,2.6,0.404,0.3,1.2,0.208,0.8,1.4,0.571,0.452,0.5,0.6,0.75,1.0,1.0,2.0,0.3,0.6,0.3,0.2,1.4,2.8,,Saint Peter's
13.0,Robert Wilmote,F,1,0,3.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,Saint Peter's
,Team Totals,,24,24,201.0,24.3,59.2,0.411,7.4,23.4,0.315,16.9,35.8,0.473,0.473,16.3,21.8,0.746,14.0,21.8,35.8,13.0,9.3,3.5,11.1,20.1,72.3,,Saint Peter's
1.0,Po'Boigh King,G,26,26,28.3,4.7,11.2,0.417,2.2,6.2,0.363,2.4,5.0,0.485,0.517,2.4,2.9,0.829,0.5,1.5,2.1,1.6,0.7,0.2,0.9,1.4,14.0,,Sam Houston
2.0,Veljko Ilic,F,26,26,23.4,4.7,8.2,0.57,0.0,0.0,0.0,4.7,8.2,0.573,0.57,1.6,3.2,0.494,2.8,3.8,6.7,2.2,0.6,0.6,1.4,1.9,11.0,,Sam Houston
3.0,Isaiah Manning,F,16,0,19.9,3.6,7.9,0.46,1.4,3.9,0.349,2.3,3.9,0.571,0.548,2.1,2.4,0.868,1.3,2.7,3.9,1.3,0.4,0.3,1.1,2.4,10.7,,Sam Houston
4.0,Kashie Natt,G,26,26,24.8,3.3,7.4,0.451,0.9,2.2,0.414,2.4,5.2,0.467,0.513,3.0,3.9,0.782,2.1,5.2,7.3,2.2,2.1,0.6,1.2,2.6,10.7,,Sam Houston
5.0,Jacob Walker,G,26,4,23.2,2.8,6.5,0.432,1.2,3.0,0.38,1.7,3.5,0.478,0.521,2.9,3.9,0.752,0.2,1.7,1.9,2.3,1.0,0.1,1.7,1.9,9.7,,Sam Houston
6.0,Justin Begg,G,22,22,26.3,3.4,8.5,0.399,1.5,4.5,0.323,2.0,4.0,0.483,0.484,1.3,1.7,0.737,0.3,2.3,2.6,3.6,0.7,0.1,3.2,1.9,9.5,,Sam Houston
7.0,Damon Nicholas Jr.,G,26,26,25.6,3.2,7.0,0.453,0.8,2.1,0.37,2.4,4.9,0.488,0.508,1.2,1.4,0.811,1.6,3.6,5.2,1.4,1.2,0.2,1.2,2.0,8.2,,Sam Houston
8.0,Jacobe Coleman,G,25,0,18.9,3.1,6.2,0.494,1.1,3.0,0.368,2.0,3.2,0.613,0.583,0.7,1.0,0.708,0.8,1.6,2.4,1.4,0.6,0.0,0.6,1.5,8.0,,Sam Houston
9.0,Jaxson Ford,F,17,0,10.9,1.7,2.8,0.604,0.0,0.1,0.0,1.7,2.8,0.617,0.604,0.3,0.6,0.5,1.2,2.2,3.5,0.6,0.4,0.3,1.1,2.5,3.7,,Sam Houston
10.0,Matt Dann,F,23,0,8.6,1.2,1.9,0.651,0.0,0.0,0.0,1.2,1.8,0.667,0.651,0.7,1.1,0.615,1.0,1.8,2.7,0.3,0.2,0.7,0.4,0.9,3.1,,Sam Houston
11.0,CJ Beaumont,G,22,0,8.1,0.6,1.6,0.389,0.5,1.1,0.417,0.2,0.5,0.333,0.528,0.4,0.5,0.667,0.8,1.6,2.4,0.2,0.1,0.3,0.3,1.0,2.1,,Sam Houston
12.0,Cheikh Ndiaye,F,1,0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,Sam Houston
,Team Totals,,26,26,200.0,29.5,63.2,0.466,8.6,23.7,0.364,20.8,39.5,0.527,0.534,15.2,21.0,0.725,13.6,27.5,41.1,15.7,7.3,3.1,12.0,17.7,82.8,,Sam Houston
1.0,Jadin Booth,G,26,26,36.0,6.2,13.8,0.447,3.9,9.1,0.426,2.3,4.7,0.488,0.588,4.5,5.2,0.867,0.3,3.2,3.5,2.4,1.2,0.1,1.5,2.2,20.7,,Samford
2.0,Dylan Faulkner,F,26,26,25.8,6.5,10.5,0.615,0.0,0.2,0.0,6.5,10.3,0.625,0.615,4.3,8.0,0.541,2.4,6.0,8.4,1.7,0.6,1.6,1.2,1.8,17.2,,Samford
3.0,Keaton Norris,G,24,24,33.0,3.3,8.8,0.374,1.3,4.7,0.283,2.0,4.1,0.48,0.45,1.8,2.1,0.824,0.4,4.0,4.4,4.9,0.7,0.0,1.5,1.8,9.7,,Samford
4.0,Cade Norris,G,28,27,30.0,2.8,6.1,0.459,1.3,3.4,0.394,1.5,2.8,0.538,0.567,1.9,2.6,0.75,1.1,3.5,4.6,2.0,0.4,0.1,0.9,2.1,8.9,,Samford
5.0,Isaiah Campbell-Finch,G,25,17,24.2,2.8,6.5,0.423,1.0,3.0,0.316,1.8,3.5,0.517,0.497,1.2,2.4,0.517,0.3,1.2,1.5,1.2,0.4,0.0,0.6,1.8,7.7,,Samford
6.0,Kam Martin,G,28,7,17.3,1.8,4.6,0.392,1.0,3.0,0.333,0.8,1.6,0.5,0.5,1.1,1.4,0.821,0.4,1.9,2.3,0.9,0.4,0.1,0.5,1.5,5.8,,Samford
7.0,Zach Lamey,G,4,0,10.3,2.0,4.0,0.5,1.5,3.3,0.462,0.5,0.8,0.667,0.688,0.3,0.5,0.5,0.5,0.8,1.3,0.0,0.8,0.3,0.3,1.0,5.8,,Samford
8.0,Zion Willburn,G,26,5,16.8,1.3,3.7,0.361,0.5,1.8,0.292,0.8,1.9,0.429,0.433,1.3,2.1,0.648,1.0,1.5,2.5,0.9,0.5,0.2,1.2,1.8,4.6,,Samford
9.0,Jaxon Pollard,F,23,7,13.4,1.2,3.9,0.315,0.4,2.1,0.184,0.8,1.7,0.475,0.365,0.5,0.9,0.6,1.1,2.8,3.9,0.6,0.4,0.2,0.3,1.7,3.3,,Samford
10.0,Will Shaver,F,26,0,9.5,1.0,2.0,0.509,0.2,0.4,0.364,0.9,1.6,0.548,0.547,0.5,0.9,0.609,0.4,1.9,2.3,0.8,0.2,0.5,1.1,1.5,2.8,,Samford
11.0,Judson Bjornstad,F,23,1,9.1,0.7,2.0,0.348,0.3,0.9,0.286,0.4,1.1,0.4,0.413,0.7,1.0,0.727,0.5,0.9,1.4,0.3,0.1,0.3,0.3,0.7,2.3,,Samford
12.0,Caleb Harrison,F,12,0,5.9,0.8,1.3,0.6,0.0,0.1,0.0,0.8,1.2,0.643,0.6,0.2,0.3,0.5,0.4,1.1,1.5,0.8,0.1,0.2,0.3,0.5,1.7,,Samford
13.0,Corey Brown,G,4,0,7.8,0.3,1.0,0.25,0.0,0.8,0.0,0.3,0.3,1.0,0.25,0.5,0.5,1.0,0.3,0.5,0.8,1.0,0.0,0.3,0.0,0.3,1.0,,Samford
,Team Totals,,28,28,202.7,26.1,58.1,0.449,9.3,26.9,0.346,16.8,31.2,0.537,0.529,16.8,24.7,0.68,9.3,27.5,36.8,14.8,4.6,2.9,9.1,15.9,78.3,,Samford
1.0,Ty-Laur Johnson,G,23,21,28.0,5.2,12.1,0.432,1.1,3.5,0.309,4.1,8.6,0.482,0.477,3.1,3.7,0.826,0.7,2.0,2.7,4.3,2.3,0.3,2.9,2.9,14.6,,San Diego
2.0,Toneari Lane,G,28,13,25.7,3.7,8.5,0.437,2.5,5.7,0.44,1.2,2.8,0.43,0.584,0.9,1.0,0.893,0.5,1.5,2.0,0.8,0.7,0.1,0.6,1.1,10.8,,San Diego
3.0,Juan Sebastian Gorosito,G,27,15,24.3,3.5,8.8,0.401,2.0,5.3,0.378,1.5,3.5,0.436,0.515,1.2,1.4,0.842,0.5,1.9,2.4,2.1,1.1,0.1,1.3,1.3,10.2,,San Diego
4.0,Adrian McIntyre,G,27,14,23.3,3.7,7.1,0.524,0.8,2.3,0.339,2.9,4.8,0.612,0.579,1.6,2.1,0.737,1.5,2.0,3.6,2.6,1.3,0.0,1.5,1.3,9.7,,San Diego
5.0,Tim Moore,F,26,10,15.7,2.5,5.3,0.482,0.3,1.7,0.178,2.2,3.5,0.63,0.511,1.7,2.0,0.827,0.8,1.7,2.6,0.3,0.3,0.8,0.5,1.6,7.0,,San Diego
6.0,Vuk Boskovic,F,28,15,20.2,1.9,4.7,0.405,1.1,3.3,0.326,0.8,1.4,0.59,0.519,0.9,1.5,0.585,0.6,2.6,3.1,2.0,0.4,0.3,1.4,2.8,5.7,,San Diego
7.0,Dominique Ford,G,27,14,16.7,1.9,4.7,0.413,0.4,1.7,0.239,1.5,3.0,0.513,0.456,1.4,1.8,0.776,0.7,1.5,2.2,0.8,1.0,0.0,0.8,1.1,5.7,,San Diego
8.0,Assane Diop,F,24,15,17.5,2.2,4.3,0.505,0.5,1.2,0.414,1.7,3.1,0.541,0.563,0.6,1.0,0.609,1.8,3.0,4.9,1.3,0.3,0.4,1.3,2.4,5.4,,San Diego
9.0,Darrae Goodwin,F,14,6,14.5,1.7,4.0,0.429,0.9,2.6,0.333,0.9,1.4,0.6,0.536,0.4,0.6,0.667,0.8,1.7,2.5,0.8,0.2,0.4,0.8,1.6,4.7,,San Diego
10.0,Gavin Ripp,F,21,2,13.6,1.2,2.6,0.463,0.2,0.6,0.308,1.0,2.0,0.512,0.5,0.6,0.8,0.765,0.7,1.4,2.1,1.2,0.3,0.0,0.8,2.1,3.2,,San Diego
11.0,Brandon Benjamin,G,16,0,7.4,1.3,2.5,0.525,0.1,0.3,0.25,1.3,2.3,0.556,0.538,0.4,0.6,0.7,0.4,0.8,1.2,0.9,0.3,0.1,0.7,0.4,3.1,,San Diego
12.0,Alejandro Aviles,F,21,8,11.8,1.1,2.7,0.404,0.0,0.1,0.0,1.1,2.6,0.418,0.404,0.8,1.0,0.762,0.7,1.1,1.8,0.9,0.4,0.3,0.6,1.3,3.0,,San Diego
13.0,Piotr Winkowski,C,16,4,6.1,0.8,1.4,0.565,0.0,0.0,,0.8,1.4,0.565,0.565,0.3,0.7,0.455,0.6,1.2,1.8,0.3,0.3,0.8,0.6,0.8,1.9,,San Diego
14.0,Caleb Versher,G,3,0,6.7,0.7,2.0,0.333,0.3,0.7,0.5,0.3,1.3,0.25,0.417,0.0,0.0,,0.3,1.3,1.7,1.0,0.3,0.0,1.3,0.3,1.7,,San Diego
15.0,Josh Hecht,G,9,0,2.7,0.4,1.1,0.4,0.2,0.7,0.333,0.2,0.4,0.5,0.5,0.0,0.0,,0.0,0.1,0.1,0.1,0.1,0.0,0.6,0.1,1.1,,San Diego
16.0,Neel Beniwal,G,9,0,3.4,0.1,0.8,0.143,0.1,0.7,0.167,0.0,0.1,0.0,0.214,0.4,0.6,0.8,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,0.8,,San Diego
17.0,Emmanuel Callas,G,17,3,6.9,0.3,0.6,0.455,0.0,0.0,,0.3,0.6,0.455,0.455,0.2,0.3,0.6,0.4,1.1,1.4,0.4,0.5,0.2,0.3,1.1,0.8,,San Diego
18.0,Nick Del Bosque,G,6,0,1.3,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,,San Diego
,Team Totals,,28,28,201.8,27.1,61.0,0.445,9.0,25.9,0.347,18.1,35.0,0.518,0.519,12.3,16.1,0.759,10.5,21.5,31.9,16.1,8.2,2.9,12.6,18.3,75.5,,San Diego
1.0,Reese Dixon-Waters,G,24,24,29.1,4.2,9.9,0.424,1.5,4.4,0.34,2.7,5.5,0.492,0.5,2.5,2.9,0.871,0.5,3.1,3.6,1.4,0.9,0.1,1.3,1.9,12.5,,San Diego State
2.0,BJ Davis,G,25,6,22.1,3.4,8.0,0.422,1.1,2.9,0.375,2.3,5.1,0.449,0.49,2.8,3.3,0.855,0.5,2.7,3.2,2.3,1.2,0.2,1.0,2.1,10.6,,San Diego State
3.0,Miles Byrd,G,25,25,27.9,3.6,8.6,0.419,1.3,4.2,0.317,2.3,4.4,0.514,0.495,2.1,2.6,0.8,0.5,3.7,4.2,2.7,2.0,1.2,2.0,1.9,10.6,,San Diego State
4.0,Magoon Gwath,F,17,12,18.2,3.4,6.1,0.558,0.8,1.5,0.56,2.6,4.6,0.557,0.625,1.5,2.2,0.676,1.6,2.8,4.4,0.4,0.5,1.7,1.8,1.9,9.1,,San Diego State
5.0,Elzie Harrington,G,19,14,20.5,3.1,6.5,0.48,0.8,1.6,0.533,2.3,4.9,0.462,0.545,1.4,1.7,0.813,0.4,1.3,1.7,2.3,0.6,0.1,1.6,1.3,8.4,,San Diego State
6.0,Pharaoh Compton,F,25,1,14.8,3.4,4.6,0.739,0.0,0.0,0.0,3.4,4.6,0.746,0.739,1.4,2.2,0.655,1.2,1.7,2.9,0.3,0.6,1.0,0.8,2.5,8.2,,San Diego State
7.0,Miles Heide,F,25,24,19.4,2.4,4.0,0.606,0.1,0.3,0.286,2.3,3.7,0.63,0.616,0.8,1.6,0.5,2.1,2.7,4.8,1.0,0.6,0.5,1.0,2.4,5.7,,San Diego State
8.0,Taj DeGourville,G,25,5,19.8,1.9,5.1,0.375,0.6,1.8,0.348,1.3,3.3,0.39,0.438,1.2,1.7,0.738,0.5,2.4,2.9,2.7,0.9,0.1,1.4,1.7,5.7,,San Diego State
9.0,Tae Simmons,F,24,0,12.7,1.9,2.9,0.667,0.1,0.3,0.333,1.8,2.6,0.698,0.681,1.4,2.0,0.688,1.2,1.7,2.9,0.2,0.5,0.2,0.5,1.5,5.3,,San Diego State
10.0,Jeremiah Oden,F,25,13,15.0,1.8,4.1,0.431,0.6,2.0,0.294,1.2,2.0,0.569,0.505,0.9,1.3,0.697,0.7,1.9,2.6,0.4,0.4,0.1,0.6,1.1,5.0,,San Diego State
11.0,Sean Newman Jr.,G,25,1,15.6,0.9,2.7,0.324,0.2,1.0,0.25,0.6,1.8,0.364,0.368,0.9,1.0,0.917,0.2,1.0,1.2,2.6,0.4,0.0,0.8,1.0,2.9,,San Diego State
12.0,Cam Lawin,G,6,0,2.3,0.8,1.3,0.625,0.5,1.0,0.5,0.3,0.3,1.0,0.813,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,2.2,,San Diego State
13.0,Raymar Gonzales,G,4,0,2.8,0.3,0.5,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.5,0.5,,San Diego State
14.0,Thokbor Majak,F,8,0,3.9,0.1,0.8,0.167,0.0,0.0,,0.1,0.8,0.167,0.167,0.0,0.1,0.0,0.9,0.8,1.6,0.0,0.0,0.3,0.4,1.0,0.3,,San Diego State
,Team Totals,,25,25,205.0,28.2,59.0,0.477,6.8,19.2,0.355,21.4,39.9,0.536,0.535,16.0,21.2,0.755,10.2,25.4,35.6,15.5,8.4,4.7,12.4,18.6,79.1,,San Diego State
1.0,Ryan Beasley,G,27,27,33.2,4.1,10.4,0.399,1.5,4.9,0.311,2.6,5.5,0.477,0.472,3.6,4.3,0.845,0.4,2.7,3.2,3.9,1.1,0.1,1.6,2.1,13.4,,San Francisco
2.0,David Fuchs,F,26,16,23.2,3.8,7.6,0.5,0.3,1.0,0.269,3.5,6.6,0.535,0.518,3.8,6.0,0.645,2.2,5.2,7.3,1.5,0.5,0.4,2.0,2.0,11.7,,San Francisco
3.0,Tyrone Riley IV,G,27,27,31.2,4.4,9.1,0.478,1.2,3.2,0.384,3.1,6.0,0.528,0.545,1.6,2.2,0.746,1.5,3.6,5.1,1.1,0.9,0.4,0.8,1.9,11.6,,San Francisco
4.0,Mookie Cook,F,21,5,22.1,2.9,6.2,0.462,1.0,2.5,0.396,1.9,3.7,0.506,0.542,1.8,2.6,0.704,1.2,3.5,4.7,1.5,0.7,0.9,1.7,2.7,8.5,,San Francisco
5.0,Junjie Wang,F,29,20,19.9,2.6,6.1,0.421,1.1,3.2,0.344,1.5,2.9,0.506,0.511,2.1,2.8,0.75,1.3,1.7,3.0,0.8,0.4,0.3,1.2,1.8,8.3,,San Francisco
6.0,Legend Smiley,G,29,11,20.2,2.6,5.8,0.446,1.5,3.8,0.404,1.1,2.0,0.525,0.577,1.1,1.2,0.889,0.6,1.2,1.9,0.3,0.2,0.1,0.8,1.9,7.8,,San Francisco
7.0,Vukasin Masic,G,29,20,22.3,2.1,5.5,0.39,1.1,3.6,0.301,1.1,1.9,0.554,0.487,0.4,0.7,0.684,0.1,1.5,1.7,2.2,0.2,0.1,1.0,0.9,5.8,,San Francisco
8.0,Guillermo Diaz Graham,F,29,18,17.0,1.7,4.0,0.427,0.9,2.3,0.373,0.9,1.7,0.5,0.534,1.2,1.8,0.686,1.0,2.2,3.2,1.4,0.5,0.4,0.7,2.2,5.5,,San Francisco
9.0,Veniamin Abosi,F,24,1,17.6,1.5,3.7,0.409,0.9,2.2,0.404,0.6,1.5,0.417,0.528,1.2,1.7,0.683,0.8,3.3,4.1,1.2,0.5,0.4,1.3,2.1,5.0,,San Francisco
10.0,Saba Gigiberia,F,24,0,6.2,0.9,2.0,0.468,0.0,0.0,0.0,0.9,1.9,0.478,0.468,0.3,0.9,0.333,1.0,1.7,2.7,0.7,0.2,0.3,0.5,0.6,2.1,,San Francisco
