Player,Team,O_BAPM,D_BAPM,Total_BAPM
Comeh Emuobor,New Hampshire,-0.13,-1.59,-1.72
Rashad Bolden,C Arkansas,-1.26,-0.46,-1.72
Will Shortt,Niagara,-1.48,-0.24,-1.72
Tucker Anderson,Utah State,-0.39,-1.33,-1.72
Michael Simcoe,Santa Barbara,-0.26,-1.46,-1.72
Jalen Tatum,Jackson St,-0.27,-1.45,-1.72
Kiyan Anthony,Syracuse,-1.39,-0.34,-1.73
Dylan Anderson,Murray St,-0.88,-0.86,-1.74
Cam Miles,Florida St,-0.7,-1.04,-1.74
Anthony Knowles,Florida A&M,-1.26,-0.48,-1.74
Devin Ree,Jackson St,-1.58,-0.17,-1.75
Isaac Bruns,South Dakota,0.8,-2.55,-1.75
Sean Jones,Marquette,-1.53,-0.22,-1.75
Shadrak Lasu,Long Island,-1.57,-0.18,-1.75
Demari Williams,Hou Christian,-0.58,-1.17,-1.75
Charlie O'Sullivan,Brown,-0.48,-1.27,-1.75
Vlad Salaridze,Youngstown St,-0.21,-1.54,-1.75
Mason Ritter,Columbia,-0.92,-0.83,-1.75
Romad Dean,Tulsa,0.24,-2.0,-1.76
Dwayne Wimbley Jr.,UMass,-1.28,-0.48,-1.76
Braden Pierce,Villanova,-1.33,-0.43,-1.76
Joshua Eli,Army,-1.49,-0.28,-1.77
Max Burton,W Michigan,-0.09,-1.68,-1.77
Damone King,Rhode Island,-0.79,-0.98,-1.77
Khayri Dunn,GA Southern,-0.78,-0.99,-1.77
Esteban Mann,Incarnate Word,-1.02,-0.75,-1.77
Aleks Szymczyk,CSU Northridge,-1.67,-0.1,-1.77
Mason Ellison,Delaware,-0.45,-1.32,-1.77
Curtis Givens III,Memphis,-0.22,-1.56,-1.78
Kaden Rickard,Kennesaw St,-0.7,-1.08,-1.78
Jamal Miles,SC State,-1.46,-0.32,-1.78
Chris Terrell,New Mexico St,-1.25,-0.53,-1.78
Dalton Gayman,North Florida,0.51,-2.3,-1.79
Alex Hemenway,Evansville,-1.69,-0.1,-1.79
Cam Haffner,Western KY,-0.48,-1.31,-1.79
Gus Etchison,Idaho St,-1.03,-0.76,-1.79
Luke Bevilacqua,Lafayette,-1.38,-0.41,-1.79
Styles Phipps,Pepperdine,-1.15,-0.64,-1.79
Isaiah Dorceus,Milwaukee,-0.96,-0.83,-1.79
Dallas Hobbs,Rice,-1.18,-0.62,-1.8
Deuce Turner,Fairfield,-0.72,-1.08,-1.8
Travis Gray,Wagner,-1.45,-0.35,-1.8
DaMaryon Fishburn,Cornell,-0.72,-1.08,-1.8
DJ Nix,Cornell,-0.82,-0.99,-1.81
Franck Yetna,Texas A&M-CC,-0.45,-1.36,-1.81
Jermaine Washington,San José St,0.02,-1.83,-1.81
Anthony Andrews,Texas Southern,0.15,-1.96,-1.81
Deuce Jones,Saint Joseph's,-0.12,-1.69,-1.81
Mak Manciel,E Michigan,-1.47,-0.34,-1.81
Kai Yu,Bradley,-1.24,-0.57,-1.81
Kolby Gilles,Air Force,-0.98,-0.84,-1.82
Ezra McKenna,Buffalo,-0.67,-1.15,-1.82
Daveyon Lydner,Coppin St,-0.76,-1.06,-1.82
King Ijeoma,Canisius,-1.1,-0.72,-1.82
Xavier Abreu,Northeastern,0.76,-2.58,-1.82
Justyn Fernandez,Delaware,-1.2,-0.63,-1.83
Mike Loughnane,Northeastern,1.05,-2.88,-1.83
Ronnie Harrison,E Texas A&M,-1.11,-0.72,-1.83
Eric Mejia,Fairfield,-0.81,-1.02,-1.83
Jacobe Coleman,Sam Houston,-1.58,-0.25,-1.83
Colin McKenzie,SC State,-1.65,-0.19,-1.84
Kai Burdick,Southern Utah,0.44,-2.28,-1.84
Michael McNair,Boston U,0.53,-2.37,-1.84
Christian Gamble,Mercyhurst,-1.9,0.06,-1.84
Chase Martin,Oral Roberts,-2.63,0.79,-1.84
David Coit,Maryland,-0.14,-1.71,-1.85
Simm-Marten Saadi,Wyoming,-0.82,-1.03,-1.85
Wesley Celichowski,Air Force,-2.68,0.83,-1.85
Brennan Peterson,N Arizona,0.32,-2.17,-1.85
Daniel Helterhoff,Rider,-0.12,-1.73,-1.85
Kendall Taylor,Charleston,-1.29,-0.56,-1.85
Brock Felder,Seattle U,-1.04,-0.81,-1.85
Dontae Horne,Prairie View,-0.44,-1.42,-1.86
NaVuan Peterson,Gardner-Webb,-0.84,-1.02,-1.86
Ayomide Bamisile,UL Monroe,-1.39,-0.47,-1.86
Kevin Pazmino,Nicholls,-0.92,-0.95,-1.87
Kyler Vanderjagt,Toledo,0.23,-2.1,-1.87
Trey Hall,MD Eastern,-2.05,0.18,-1.87
Louie Jordan,Radford,-2.02,0.15,-1.87
Kamari Jones,Cleveland St,-0.33,-1.54,-1.87
KC Shaw,Old Dominion,-0.89,-0.98,-1.87
Justus McNair,Valparaiso,0.01,-1.88,-1.87
Max Pikaar,S Illinois,-1.62,-0.26,-1.88
Coleton Benson,New Orleans,-0.31,-1.57,-1.88
Boden Kapke,Boston College,-2.29,0.41,-1.88
Achile Spadone,Bucknell,-1.9,0.02,-1.88
Marcus Greene,Fordham,-0.86,-1.02,-1.88
Samson Reilly,Quinnipiac,-0.61,-1.27,-1.88
Hassan Washington,N Illinois,-2.75,0.87,-1.88
Jaden Slaughter,Sacred Heart,-1.44,-0.44,-1.88
Ryan Richardson,Binghamton,-1.12,-0.76,-1.88
Anthony Benard,Canisius,-0.31,-1.57,-1.88
JaSteven Walker,Alabama St,-1.85,-0.03,-1.88
Théo Pierre-Justin,DePaul,-1.11,-0.78,-1.89
Bashir N'Galang,Maine,-1.73,-0.16,-1.89
Brent Moss,UTSA,-0.59,-1.3,-1.89
DeAndre Williams,Holy Cross,-0.14,-1.75,-1.89
Meechie White,E Illinois,-2.48,0.59,-1.89
Maurice Vassel,MD Eastern,-1.36,-0.53,-1.89
Cameron Williams,Portland,-0.56,-1.33,-1.89
Brandon Lieb,Illinois St,-2.23,0.34,-1.89
Luca Soroa Schaller,Northeastern,-1.33,-0.56,-1.89
Malachi Arrington,NJIT,-1.91,0.01,-1.9
Julian Mackey,FIU,-0.35,-1.55,-1.9
Koron Davis,Alabama A&M,0.09,-1.99,-1.9
Blair Thompson,Columbia,-0.14,-1.76,-1.9
Dane Christensen,UT Rio Grande,-0.5,-1.4,-1.9
Frederik Erichsen,Radford,-1.1,-0.8,-1.9
Jaylen Pazon,VMI,-0.92,-0.99,-1.91
Izzy Miles,N'Western St,0.18,-2.09,-1.91
Rocco Awad,NJIT,-1.74,-0.17,-1.91
Stephen Byard,Chicago St,-0.3,-1.62,-1.92
Brennan Watkins,Chattanooga,-1.0,-0.92,-1.92
JaJuan Nicholls,Tennessee Tech,-0.1,-1.82,-1.92
Daniel Macgregor,Stetson,-1.03,-0.89,-1.92
Jah'Kim Payne,Tennessee Tech,-0.76,-1.16,-1.92
TJ Biel,Maine,-1.79,-0.13,-1.92
Elijah Brown,Wagner,-0.64,-1.28,-1.92
Chad Moodie,App State,-2.05,0.12,-1.93
Jamaria Clark,Kansas City,-1.86,-0.07,-1.93
C.J. Smith,UTEP,-0.88,-1.05,-1.93
Derek Vorst,Indiana St,-0.94,-0.99,-1.93
Kiir Kuany,Ohio,-0.72,-1.21,-1.93
Zyier Beverly,Binghamton,-2.01,0.07,-1.94
James Flippin,Alabama A&M,-1.49,-0.45,-1.94
Kyric Davis,NC Central,-1.14,-0.8,-1.94
Kam Martin,Samford,-0.12,-1.82,-1.94
Ramondo Battle II,NC Central,-0.76,-1.18,-1.94
Jayden Williams,Dartmouth,-0.53,-1.41,-1.94
Kaleb Washington,Florida A&M,-2.29,0.34,-1.95
Levi Beckwith,MD Eastern,-1.38,-0.57,-1.95
Jaden Smith,Saint Joseph's,-1.14,-0.81,-1.95
Austin Ball,E Kentucky,-0.9,-1.05,-1.95
Malcolm Christie,Oregon St,-1.16,-0.79,-1.95
Tyler Schmidt,Towson,-0.02,-1.94,-1.96
Carson Vis,W Michigan,-0.52,-1.44,-1.96
Braeden Speed,Loyola MD,-0.14,-1.82,-1.96
Kedrick Simmons,Jackson St,-1.51,-0.45,-1.96
Jared Frey,UMass Lowell,-1.72,-0.24,-1.96
Lachlan Brewer,Idaho St,-0.03,-1.93,-1.96
Riley Dering,Air Force,-0.55,-1.42,-1.97
David Jevtic,FDU,-1.03,-0.94,-1.97
Dionjahe Thomas,Jackson St,-0.21,-1.76,-1.97
Jaden Rogers,S Dakota St,-1.02,-0.95,-1.97
Preist Ryan,Cleveland St,-1.52,-0.46,-1.98
Caleb Van De Griend,Idaho St,-0.79,-1.19,-1.98
Jaelyn Lee,Texas St,-1.0,-0.98,-1.98
Carmelo Adkins,SC Upstate,-1.12,-0.86,-1.98
Brady Cummins,Colgate,-0.47,-1.51,-1.98
A.J. Patterson,Air Force,-1.31,-0.67,-1.98
Deyan Kolev,Jackson St,-1.57,-0.41,-1.98
Del Jones,Radford,-0.56,-1.43,-1.99
Sebastian Whitfield,Princeton,-1.45,-0.54,-1.99
Kachi Nzeh,Little Rock,-1.94,-0.05,-1.99
Kabeya Tshibangu,Niagara,-1.11,-0.88,-1.99
Charlie Williams,Lipscomb,-1.2,-0.8,-2.0
Stefan Cicic,Pepperdine,-1.25,-0.75,-2.0
Lance Waddles,Omaha,-1.3,-0.7,-2.0
Jordan Crawford,South Dakota,-0.38,-1.62,-2.0
Devon Pryor,Oregon,-1.34,-0.66,-2.0
Dylan Jones,Southern Utah,0.29,-2.3,-2.01
Isaiah Cottrell,Southern Utah,-1.99,-0.02,-2.01
Rasheed Jones,Coastal,-1.24,-0.77,-2.01
Kyran Ratliff,Louisiana,-1.78,-0.23,-2.01
Robert Davis Jr.,Old Dominion,-0.9,-1.12,-2.02
Tahj Staveskie,Incarnate Word,-0.92,-1.1,-2.02
Jaiden Lawrence,SE Louisiana,-1.53,-0.49,-2.02
Isaiah Barnes,Valparaiso,-1.84,-0.18,-2.02
Quinn Nielsen,Boston U,-1.45,-0.57,-2.02
Cam Amboree,Southern,-2.27,0.25,-2.02
Shaquil Bender,Long Beach St,-0.47,-1.55,-2.02
Truth Harris,La Salle,-0.51,-1.51,-2.02
Caleb Steger,Boston College,-2.03,-0.01,-2.04
Vice Zanki,Niagara,-1.27,-0.77,-2.04
Kareem Watson,Delaware St,-1.37,-0.67,-2.04
Jordan Pyke,Incarnate Word,-0.06,-1.98,-2.04
Truman Claytor IV,Little Rock,-0.42,-1.62,-2.04
Marley Curtis,North Dakota,-2.06,0.02,-2.04
Brandon Muntu,Tennessee Tech,-1.28,-0.76,-2.04
Emanuel Richards,Longwood,-0.68,-1.36,-2.04
Kyle Brown,AR-Pine Bluff,-1.86,-0.18,-2.04
Matt Mayock,American,-0.8,-1.24,-2.04
Lilian Marville,UNC Greensboro,-0.29,-1.76,-2.05
Jack Payne,Idaho,-1.63,-0.42,-2.05
Rob Whaley Jr.,Kent State,-1.07,-0.98,-2.05
Evan Haywood,Butler,-1.4,-0.65,-2.05
Armoni Zeigler,Ball State,-1.17,-0.88,-2.05
Drew Larson,Niagara,-1.77,-0.28,-2.05
Nelson Lamizana,Coppin St,-0.39,-1.66,-2.05
Gianni Cobb,N Illinois,-1.28,-0.77,-2.05
Jakai Sanders,Le Moyne,-1.22,-0.84,-2.06
Pharrell Boyogueno,Winthrop,-1.16,-0.9,-2.06
Blaize Sagna,SE Missouri,-1.06,-1.0,-2.06
Dylan Ducommun,N Illinois,-2.47,0.4,-2.07
Sola Adebisi,The Citadel,-1.06,-1.01,-2.07
Mason Bendinger,SC Upstate,-2.1,0.03,-2.07
Ethan Simmon,Stony Brook,-2.04,-0.03,-2.07
Traivar Jackson,N Arizona,-1.74,-0.34,-2.08
Ayden Carter,Detroit Mercy,-0.64,-1.44,-2.08
Daylen Berry,Winthrop,-0.48,-1.61,-2.09
Makoi Mabor Makoi,UNC Wilmington,-2.0,-0.09,-2.09
Ralph Martino Jr.,Saint Francis,-0.79,-1.3,-2.09
Nas Muhammad,UAlbany,-0.43,-1.66,-2.09
Matt Reed,Iona,-0.63,-1.47,-2.1
Cole Farrell,Long Beach St,-1.18,-0.92,-2.1
DJ Dormu,Tarleton St,-1.33,-0.77,-2.1
Kieran Mullen,Pitt,-1.57,-0.53,-2.1
Jahnathan Lamothe,UNC Wilmington,-1.08,-1.02,-2.1
Nigel Burris,Weber St,0.1,-2.21,-2.11
Isaac Finlinson,Hawai'i,-1.62,-0.49,-2.11
Teshaun Steele,New Haven,-1.65,-0.46,-2.11
Jalen Vazquez,Lehigh,-1.39,-0.72,-2.11
Xavier Spencer,UMass Lowell,-1.46,-0.65,-2.11
Josh Hill,Robert Morris,-1.15,-0.96,-2.11
Lamin Sabally,Iona,-0.2,-1.91,-2.11
Jamias Ferere,Gardner-Webb,-0.97,-1.14,-2.11
Daeshun Ruffin,Jackson St,-0.91,-1.21,-2.12
Ebo Wilson,Jackson St,-2.42,0.3,-2.12
Jayson Petty,Kansas City,-1.54,-0.58,-2.12
AJ Thomas,LMU,-1.17,-0.95,-2.12
Ahmed Nedal Abdelrahman,Texas Southern,-1.02,-1.11,-2.13
J.R. Leonard,Stetson,-1.02,-1.11,-2.13
Christian Bliss,Delaware,-1.49,-0.64,-2.13
Aidan Rubio,E Michigan,-1.28,-0.86,-2.14
Cameron Tweedy,Saint Francis,-1.08,-1.06,-2.14
Trey Horton III,UTEP,-1.86,-0.29,-2.15
Zaire Hayes,Texas Southern,-0.96,-1.19,-2.15
Kayde Dotson,Loyola Chicago,-0.84,-1.31,-2.15
Khalil Williams,Bryant,-1.34,-0.81,-2.15
Brandon Russell,Saint Francis,-1.59,-0.56,-2.15
Shon Tupuola,Valparaiso,-0.71,-1.45,-2.16
Jackson Munro,Dartmouth,-1.04,-1.13,-2.17
Kordrick Turner,N'Western St,-0.54,-1.63,-2.17
Jaeden Marshall,La Salle,-1.02,-1.15,-2.17
AJ George,Bakersfield,-0.88,-1.29,-2.17
Josh Dalton,LMU,-1.3,-0.87,-2.17
Ashton Hardaway,Memphis,-1.64,-0.53,-2.17
Mikey Williams,Sacramento St,-0.45,-1.73,-2.18
Devon Ellis,Norfolk St,-0.72,-1.46,-2.18
Chris Arias,Jacksonville,-1.36,-0.82,-2.18
Cassius Brooks,UTEP,-1.11,-1.08,-2.19
Dylan Godfrey,UC Riverside,-0.13,-2.07,-2.2
Khalil Farmer,UMass Lowell,-0.73,-1.47,-2.2
Shamarrie Hugie,Marshall,0.03,-2.23,-2.2
Noah Boyde,Western KY,-1.78,-0.42,-2.2
John Hugley IV,Duquesne,-0.9,-1.3,-2.2
Yann Farell,Sacred Heart,-0.23,-1.97,-2.2
Karl Poom,N Arizona,-0.46,-1.75,-2.21
Ben Michaels,Vermont,-1.72,-0.49,-2.21
Cyril Martynov,FDU,-1.33,-0.88,-2.21
London Fields,E Texas A&M,-2.49,0.28,-2.21
Myles Wilmoth,Canisius,-2.29,0.07,-2.22
Simeon German,The Citadel,-2.24,0.02,-2.22
Tyler Isaak,Montana,-1.55,-0.67,-2.22
Jesse Hafemeister,Charleston So,-0.61,-1.61,-2.22
Marko Ljubicic,Manhattan,-1.29,-0.94,-2.23
Ma'Kye Taylor,UAlbany,-1.56,-0.67,-2.23
Matheo Coffi,UTSA,-1.42,-0.81,-2.23
Ty Harper,Oral Roberts,-0.36,-1.88,-2.24
Derrick Michael Xzavierro,Long Beach St,-1.56,-0.68,-2.24
Jayden Gambrell,Lamar,-2.28,0.04,-2.24
Kintavious Dozier,Alabama A&M,-0.46,-1.79,-2.25
Jaylan Ouwinga,Toledo,-1.56,-0.69,-2.25
Grant Sanders,Nicholls,-1.6,-0.65,-2.25
Tyler Smith,SC Upstate,-1.7,-0.55,-2.25
Jalen Forrest,SE Louisiana,-2.3,0.04,-2.26
Myles Mayfield,UNC Asheville,-0.73,-1.53,-2.26
Jordan Brinson,CSU Northridge,-0.45,-1.81,-2.26
Tyler Coleman,Towson,0.02,-2.28,-2.26
Chris Morgan,Coppin St,-1.95,-0.31,-2.26
Bol Agu,Saint Peter's,-1.09,-1.17,-2.26
Brendan Oliver,Canisius,-1.88,-0.39,-2.27
CJ Happy,Princeton,-0.87,-1.4,-2.27
Shey Eberwein,South Dakota,-0.28,-1.99,-2.27
Mike Williams,Jackson St,-1.2,-1.07,-2.27
Josiah Sabino,Niagara,-1.25,-1.03,-2.28
Enrico Borio,Jacksonville,-1.3,-0.98,-2.28
Okku Federiko,Drake,-1.32,-0.96,-2.28
Keegan Harvey,Bryant,-1.88,-0.41,-2.29
Josh Dixon,Milwaukee,0.34,-2.63,-2.29
Lennart Weber,Bryant,-1.02,-1.27,-2.29
James Morrow,SC State,-1.22,-1.07,-2.29
Mekhi Conner,Sacred Heart,-0.78,-1.52,-2.3
R.J. Kennedy,New Hampshire,-1.53,-0.77,-2.3
Christian Winborne,Nicholls,-1.12,-1.18,-2.3
Mike Evbagharu,Canisius,-1.59,-0.71,-2.3
Aidan Mahaney,Santa Barbara,-0.85,-1.46,-2.31
Kymany Houinsou,Loyola Chicago,-1.8,-0.51,-2.31
Kameron Tinsley,IU Indy,-0.9,-1.41,-2.31
Ibu Yamazaki,N Colorado,-0.72,-1.59,-2.31
Nyle Ralph-Beyer,Sacred Heart,-0.84,-1.47,-2.31
Nasir Whitlock,Lehigh,-0.07,-2.25,-2.32
Trent Coleman,Charleston So,-1.04,-1.28,-2.32
Marcus Fitzgerald Jr.,Jax State,-2.07,-0.26,-2.33
Chris Dockery,Kansas City,-1.14,-1.19,-2.33
Markus Blackwell,E Illinois,-1.04,-1.29,-2.33
Jack Edelen,Western KY,-1.77,-0.56,-2.33
Gestin Liberis,Saint Francis,-0.99,-1.34,-2.33
Rob Diaz III,Long Beach St,-1.88,-0.45,-2.33
Cooper Noard,Cornell,0.45,-2.78,-2.33
Duane Posey,Texas Southern,0.04,-2.37,-2.33
Camp Wagner,Indiana St,-1.28,-1.06,-2.34
Tyran Cook,W Illinois,-1.33,-1.02,-2.35
Calvin Sirmans III,Stetson,-0.7,-1.65,-2.35
Connor Dick,Montana,-1.43,-0.92,-2.35
Win Miller,Belmont,-1.38,-0.98,-2.36
Isaiah Placide,UMass,0.98,-3.34,-2.36
Edouard Benoit,Lehigh,-1.73,-0.63,-2.36
Mark Butler,Lafayette,-1.13,-1.24,-2.37
Jeremiah Burke,Denver,0.68,-3.05,-2.37
Jacen Holloway,Army,-0.58,-1.79,-2.37
Dante Kearse,The Citadel,-0.78,-1.59,-2.37
Bryan Ndjonga,Canisius,-1.75,-0.63,-2.38
JJ Massaquoi,UMass Lowell,-0.21,-2.17,-2.38
Javon Cooley,Pepperdine,-0.64,-1.75,-2.39
Elijah Jamison,Norfolk St,-0.41,-1.98,-2.39
Kade Unseld,Western KY,-1.93,-0.46,-2.39
Christian Moore,The Citadel,-0.77,-1.62,-2.39
Nick Krass,Nicholls,-0.33,-2.08,-2.41
Caleb Pennyfeather,Little Rock,-0.26,-2.15,-2.41
Jordan Battle,Old Dominion,-0.73,-1.68,-2.41
Jake DiMichele,Duquesne,-1.11,-1.3,-2.41
Rickey Mitchell Jr.,Bethune,-1.82,-0.6,-2.42
Kam Parker,Texas A&M-CC,-2.21,-0.21,-2.42
Timofei Rudovskii,Bryant,-1.5,-0.92,-2.42
Jordan Stiemke,Loyola MD,-0.98,-1.45,-2.43
Chevalier Emery,Cleveland St,0.82,-3.25,-2.43
Ty Tabales,Bryant,-1.69,-0.74,-2.43
Kevin McCarthy,Army,-0.08,-2.35,-2.43
Jalyke Gaines-Wyatt,Hampton,-0.72,-1.71,-2.43
Keynan Davis,The Citadel,-1.19,-1.24,-2.43
Garrett Anderson,North Dakota,-1.55,-0.88,-2.43
Drew King,Youngstown St,-0.38,-2.07,-2.45
Karmani Gregory,SC Upstate,-0.42,-2.03,-2.45
Mikale Stevenson,Purdue FW,-1.35,-1.1,-2.45
Jaion Pitt,Pacific,-1.45,-1.0,-2.45
Dez White,Oregon St,0.16,-2.61,-2.45
Samuel Hincapie,Le Moyne,-2.15,-0.31,-2.46
Quentin Duncan,NJIT,-2.0,-0.46,-2.46
Raymond Espinal-Guzman,Stonehill,-2.88,0.42,-2.46
Jaden Kempson,UAlbany,-0.84,-1.63,-2.47
J'Quan Ewing,Saint Peter's,-1.28,-1.19,-2.47
Adrian Uchidiuno,Brown,-2.09,-0.39,-2.48
Teddy Washington Jr.,Chattanooga,-1.29,-1.19,-2.48
Jaylen Searles,Nicholls,-2.5,0.02,-2.48
Kody Williams,Hampton,-1.48,-1.0,-2.48
Nakyel Shelton,LMU,-1.53,-0.95,-2.48
Tyson Commander,Loyola MD,-0.97,-1.52,-2.49
Jeremy Clayville,NJIT,-2.06,-0.43,-2.49
Aiden Disu,Holy Cross,-1.64,-0.85,-2.49
Trenton Walters,Niagara,-1.19,-1.3,-2.49
Chris Kumu,Canisius,-1.74,-0.75,-2.49
Mac Wrecke,Green Bay,-1.3,-1.19,-2.49
Isaiah Shaw,N Arizona,-1.46,-1.04,-2.5
Eddie Placer,Wagner,-1.17,-1.33,-2.5
Connor Amundsen,Dartmouth,-0.65,-1.85,-2.5
Juanse Gorosito,San Diego,-1.49,-1.01,-2.5
Alex Mirhosseini,AR-Pine Bluff,-1.38,-1.12,-2.5
Tyler Boston,Holy Cross,-1.06,-1.45,-2.51
Addarin Scott,Kansas City,-1.5,-1.01,-2.51
Chris Eagan,American,-1.73,-0.78,-2.51
Derrius Ward,Grambling,-2.69,0.17,-2.52
Lorenzo Abellar,Southern Utah,-1.07,-1.45,-2.52
Mike Price,Bakersfield,-1.31,-1.22,-2.53
Davide Poser,New Hampshire,-1.0,-1.53,-2.53
Paul Jones III,James Madison,-1.07,-1.46,-2.53
Davante Hackett,Stonehill,-0.97,-1.57,-2.54
Emmett Adair,Loyola MD,-0.36,-2.19,-2.55
Makai Kvamme,W Illinois,-1.16,-1.39,-2.55
Bessanty Saragba,Delaware St,-1.28,-1.27,-2.55
Lamont Sams,Miss Valley St,-1.41,-1.14,-2.55
Nick Richart,Charlotte,-1.56,-0.99,-2.55
Caleb Smith,Rider,-1.58,-0.98,-2.56
Jack Turner,Oral Roberts,-0.94,-1.62,-2.56
Quion Williams,AR-Pine Bluff,-1.55,-1.01,-2.56
King Grace,Mississippi St,-1.5,-1.06,-2.56
Michael Folarin,E Texas A&M,-2.01,-0.56,-2.57
DJ Jefferson,Gardner-Webb,-1.35,-1.22,-2.57
Vincent Delano,N Colorado,0.5,-3.08,-2.58
Kahlil Singleton,Canisius,-2.11,-0.47,-2.58
Alfred Worrell Jr.,Morgan St,-0.54,-2.05,-2.59
Landon Lewis,Brown,-2.26,-0.33,-2.59
Jacob Meachem,Bucknell,-0.35,-2.24,-2.59
Darrion Baker,SIUE,-1.0,-1.6,-2.6
Aiden Miller,IU Indy,-1.07,-1.53,-2.6
Kyler D'Augustino,IU Indy,0.02,-2.63,-2.61
Corneilous Williams,North Alabama,-0.73,-1.88,-2.61
CJ Hall,SIUE,-3.05,0.43,-2.62
Donovan Raymond,Old Dominion,-1.78,-0.84,-2.62
Solomon Callaghan,Wright St,-0.61,-2.01,-2.62
Ace Talbert,Gardner-Webb,-1.77,-0.86,-2.63
Ruot Bijiek,Bucknell,-2.29,-0.35,-2.64
Braxton Bayless,Little Rock,-2.16,-0.49,-2.65
Cameron McNamee,Dartmouth,-1.75,-0.9,-2.65
Josiah Harris,Cleveland St,-0.4,-2.25,-2.65
Villiam Garcia Adsten,Drexel,-1.91,-0.74,-2.65
Eugene Alvin,Morgan St,-1.18,-1.47,-2.65
Harun Zrno,Rutgers,-1.16,-1.49,-2.65
Malachi Brown,Georgia St,-1.6,-1.05,-2.65
Josh Taylor,E Texas A&M,-2.73,0.07,-2.66
Marcus Rigsby Jr.,UT Arlington,-2.44,-0.22,-2.66
Wes Peterson Jr.,Binghamton,-1.28,-1.38,-2.66
Jaden Baker,Wagner,-0.65,-2.01,-2.66
Wyatt Nausadis,American,-1.81,-0.86,-2.67
Dionte Johnson,NC Central,-0.93,-1.74,-2.67
Jacob Taylor,Charleston So,-1.07,-1.6,-2.67
Walter Peggs Jr.,Morgan St,-1.88,-0.8,-2.68
Antwaun Massey,W Illinois,-1.35,-1.33,-2.68
Demariontay Hall,Coppin St,-1.74,-0.95,-2.69
Joah Chappelle,Georgia St,-0.93,-1.76,-2.69
Jaxon Edwards,IU Indy,-0.3,-2.4,-2.7
Brandon Hardy,Southern,-1.93,-0.77,-2.7
Darrel Yepdo,UMass Lowell,-0.59,-2.11,-2.7
Jorn Everson,Army,-1.59,-1.11,-2.7
Trey Deveaux,Mount St Marys,-2.66,-0.04,-2.7
Connor Hollenbeck,Idaho St,-0.2,-2.5,-2.7
Kooper Jacobi,E Illinois,-1.58,-1.12,-2.7
Connor Dow,Oral Roberts,-0.69,-2.01,-2.7
Dan Gherezgher,N Kentucky,-0.55,-2.15,-2.7
Kobe Butler,Jackson St,-1.14,-1.57,-2.71
Chris Parker,SC State,-0.88,-1.83,-2.71
Ayouba Berthe,Georgia St,-2.92,0.21,-2.71
Fazl Oshodi,Southern,0.21,-2.93,-2.72
Dallas Howell,North Alabama,-1.12,-1.6,-2.72
Brock Scholl,Omaha,-2.03,-0.7,-2.73
Tyler Bike,New Hampshire,-2.38,-0.36,-2.74
Domas Kauzonas,UNC Greensboro,-2.26,-0.48,-2.74
Justin Moore,Loyola Chicago,-0.88,-1.87,-2.75
Caleb Williams,Lafayette,-1.37,-1.38,-2.75
George Washington III,FGCU,-1.16,-1.6,-2.76
Chris Morgan,Purdue FW,-2.48,-0.28,-2.76
Tycen McDaniels,Alcorn St,-1.93,-0.83,-2.76
Ethan Kizer,South Dakota,-1.06,-1.7,-2.76
Ryan Zan,Fairfield,-1.24,-1.52,-2.76
Davion Bailey,Incarnate Word,-1.21,-1.56,-2.77
Yuto Yamanouchi-Williams,Oral Roberts,-2.22,-0.55,-2.77
Jacob Theodosiou,Loyola MD,-2.02,-0.76,-2.78
Florian Tenebay,SC State,-0.98,-1.8,-2.78
Zander Yates,Liberty,-1.14,-1.64,-2.78
Pop Isaacs,Texas A&M,0.15,-2.93,-2.78
Jordan Johnson,Bethune,-1.42,-1.37,-2.79
Julius Rollins,Denver,0.17,-2.96,-2.79
Jackson Holt,E Kentucky,-1.2,-1.6,-2.8
Abdou Yadd,Sacred Heart,-2.15,-0.66,-2.81
Mario Tatum Jr.,VMI,-0.76,-2.05,-2.81
Ethan Pickett,SE Louisiana,-1.64,-1.17,-2.81
Khalil London,Tennessee St,-1.88,-0.93,-2.81
Jaylen Jones,Jacksonville,-0.9,-1.92,-2.82
Gediminas Alisas,SF Austin,-0.08,-2.74,-2.82
Isaac Dye,Abilene Chrstn,-1.36,-1.46,-2.82
Devon Arlington,Yale,-1.15,-1.67,-2.82
Chris Komin,N Arizona,-0.45,-2.38,-2.83
Braylon Patton,North Alabama,-0.3,-2.53,-2.83
Eric Parnell,FDU,-1.64,-1.2,-2.84
Jamil Muttilib,Grambling,-2.02,-0.82,-2.84
David Bolden,NJIT,-1.94,-0.9,-2.84
Ethan Greenberg,Air Force,-1.46,-1.39,-2.85
Danny Stephens,W Illinois,-1.27,-1.58,-2.85
Christian Alston,Abilene Chrstn,-2.3,-0.55,-2.85
Ryan Bartley,Hou Christian,-1.77,-1.09,-2.86
Ben Roy,Boston U,-0.8,-2.06,-2.86
Jo Van Buggenhout,Indiana St,-0.99,-1.88,-2.87
Cale Barclay,Southern Utah,-1.86,-1.01,-2.87
Judson Bjornstad,Samford,-1.71,-1.16,-2.87
D'Shay Knights Wright,SC State,-2.32,-0.55,-2.87
Christian Meeks,Morgan St,-0.6,-2.28,-2.88
Marcus Glover,Incarnate Word,-1.52,-1.37,-2.89
Drissa Traore,Rhode Island,-2.36,-0.55,-2.91
